15,16,256,128,4,8,16,3.5
2,2048,2048,64,8,8,4,3.9
8,8,64,4096,8,2,2,3.5
2,512,128,64,16,2,8,2.4
12,4,4096,32768,8,2,16,3.1
7,128,1024,256,1,1,4,2.2
1,8,128,64,16,16,2,2.2
11,16,32,8192,16,16,1,3.3
10,64,256,1024,1,2,4,2.4
3,4096,16,1024,4,8,16,3.4
12,4096,2048,1024,4,8,8,2.8
1,512,4,2048,1,8,16,2.2
14,32,16,64,2,2,4,3.1
13,8,1024,256,8,1,1,2.9
7,32,8,65536,16,8,4,3.9
10,2048,256,65536,8,16,2,3.9
1,512,256,2048,1,1,4,2.8
12,4,4,128,1,2,4,2.0
16,2048,128,16384,8,1,4,3.4
3,8,16,64,4,4,1,2.8
10,16,32,256,16,4,2,2.6
6,32,32,4096,1,1,16,2.1
16,4,16,128,8,1,4,2.9
5,512,256,32768,1,2,4,2.9
10,8,32,8192,1,2,16,3.0
15,8,128,1024,4,2,2,3.4
1,1024,2048,2048,1,1,4,3.1
1,2048,2048,64,4,2,8,3.4
8,64,64,8192,8,2,4,3.5
4,512,8,32768,2,16,8,3.3
2,32,2048,256,1,2,4,3.5
2,4,1024,1024,8,2,2,2.6
16,8,128,65536,4,8,2,2.5
9,1024,64,8192,16,4,2,3.0
13,4096,128,16384,1,2,8,3.4
9,8,32,1024,1,8,1,3.0
4,16,256,32768,8,2,16,2.8
3,8,64,4096,2,2,4,2.9
2,64,4096,1024,16,8,8,3.0
7,2048,8,512,1,1,4,3.2
8,1024,4,1024,16,8,1,2.2
14,2048,64,8192,1,1,2,2.5
12,32,2048,2048,8,2,8,2.9
12,64,2048,512,16,8,2,3.7
10,32,2048,2048,8,4,4,2.6
13,256,64,1024,2,8,4,2.4
3,32,4096,2048,2,4,4,2.9
3,512,64,4096,8,8,2,3.5
3,4,4,4096,16,16,4,3.5
7,512,1024,128,16,1,2,3.8
15,64,16,512,8,1,8,3.7
15,16,4096,4096,16,1,16,3.4
10,8,256,4096,4,4,8,3.0
6,8,256,1024,8,4,2,3.5
13,64,256,1024,4,2,2,2.9
12,8,16,2048,16,4,4,2.7
7,4096,256,1024,16,2,1,3.5
12,32,256,256,1,2,4,2.1
2,4,4096,8192,8,2,4,2.4
15,64,512,1024,16,4,4,3.3
12,256,256,8192,2,2,4,2.7
6,8,32,8192,1,2,8,3.1
12,1024,64,2048,16,2,2,3.5
10,4096,256,32768,1,2,2,2.4
10,128,64,8192,1,2,2,2.0
8,128,256,8192,16,4,2,3.5
6,64,128,1024,2,8,2,3.3
9,64,32,8192,8,2,4,3.5
9,2048,64,8192,16,4,2,3.0
7,4096,256,8192,8,4,2,2.4
13,2048,64,4096,2,4,2,3.0
13,64,16,1024,1,2,2,3.0
2,64,256,65536,8,4,2,3.5
16,64,64,8192,16,4,2,3.5
10,64,64,8192,1,4,2,3.0
8,64,64,1024,16,4,2,3.5
9,1024,256,8192,16,4,4,3.0
12,64,256,8192,16,4,2,3.0
14,2048,64,8192,16,4,2,3.0
6,64,64,1024,16,4,2,3.0
9,64,64,8192,1,4,2,3.0
9,64,64,8192,16,4,2,3.0
9,64,64,8192,1,4,2,3.0
16,1024,16,16384,16,4,2,2.2
9,2048,64,1024,16,4,2,3.4
10,32,64,8192,16,4,2,3.0
9,1024,64,8192,1,4,2,3.0
10,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
13,1024,64,8192,1,4,4,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
16,64,64,8192,16,4,2,2.2
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.3
9,1024,64,8192,16,4,2,3.0
13,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,2,2,3.0
9,256,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,2,4,2,3.0
9,1024,64,8192,16,4,2,3.2
9,1024,64,8192,16,4,2,3.5
9,1024,64,8192,2,4,2,3.1
9,1024,64,8192,16,4,2,2.3
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,4,64,8192,16,4,2,3.0
8,128,64,8192,16,4,8,2.4
9,256,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,32768,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,256,16,4,2,3.5
9,1024,1024,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
7,1024,64,8192,16,4,2,3.0
16,1024,64,8192,16,4,2,2.5
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,4096,64,8192,16,4,2,3.0
9,2048,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,32,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
11,1024,64,2048,16,4,2,3.0
9,4096,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
16,1024,64,8192,16,4,2,3.0
9,1024,64,256,16,4,2,3.0
13,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.3
9,1024,64,8192,16,4,2,3.0
9,1024,64,4096,16,4,2,2.3
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.5
9,1024,256,64,16,2,2,3.0
9,4096,64,8192,16,4,2,3.0
9,1024,32,8192,16,4,2,3.0
5,1024,2048,8192,16,4,2,2.3
6,1024,128,4096,16,4,2,2.5
9,16,1024,8192,16,4,2,3.0
14,16,64,8192,16,4,2,2.6
9,8,64,8192,16,4,2,3.0
9,1024,64,8192,16,16,2,3.0
2,1024,64,8192,8,4,2,3.0
9,1024,32,8192,16,4,2,3.0
8,1024,1024,8192,16,4,2,3.1
9,1024,64,64,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.3
9,32,64,8192,16,8,2,3.0
9,4096,16,8192,16,4,2,3.0
4,1024,64,16384,16,4,2,3.0
9,1024,64,8192,16,4,2,2.5
11,1024,64,8192,16,4,2,3.0
7,1024,64,8192,16,4,2,3.8
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.6
9,1024,64,256,16,4,2,3.0
9,1024,64,8192,1,4,2,3.0
9,1024,64,16384,16,4,2,3.1
8,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.9
9,512,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.9
6,1024,64,32768,16,4,2,3.0
9,1024,64,8192,2,4,2,3.0
9,1024,16,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,4,2.1
9,1024,64,256,16,4,2,3.0
9,1024,4,65536,16,8,2,3.1
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,256,8192,16,4,2,3.0
9,1024,64,65536,16,4,2,3.0
9,512,64,65536,16,4,2,3.0
7,1024,64,8192,16,4,2,3.0
4,1024,64,8192,16,4,2,2.4
9,1024,64,8192,16,4,2,3.0
4,1024,1024,8192,16,4,2,3.2
12,1024,64,4096,16,4,2,3.5
9,1024,64,8192,16,4,2,3.5
9,1024,64,8192,16,4,2,3.4
9,1024,64,1024,16,4,2,2.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.8
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,4,4,2,3.0
12,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.1
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,1,4,2,3.0
13,1024,64,8192,16,4,2,3.0
16,128,64,64,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,32,128,16,4,2,2.1
6,1024,64,8192,16,8,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.3
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.2
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,128,8192,1,4,2,3.0
9,1024,128,8192,16,4,2,3.0
6,1024,64,8192,16,4,2,3.0
9,16,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
7,1024,64,8192,16,4,2,3.1
9,4,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
13,1024,64,16384,16,4,2,3.0
15,16,4096,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
8,1024,64,8192,16,4,2,3.3
14,8,64,8192,16,4,2,3.8
9,1024,64,8192,16,4,2,3.0
4,1024,64,32768,16,4,2,2.7
9,1024,4096,8192,16,4,2,3.6
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,8,3.0
8,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.3
9,1024,64,8192,16,4,2,2.7
5,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,8,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.3
10,1024,256,8192,16,4,2,3.0
2,1024,4,8192,16,4,2,2.9
9,1024,64,8192,16,4,2,3.0
10,4,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.6
5,1024,64,8192,16,4,2,2.4
9,1024,64,8192,16,4,2,3.0
8,1024,64,8192,16,4,2,3.9
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,1024,16,8192,16,4,2,3.0
9,1024,2048,8192,16,4,2,3.5
9,1024,64,8192,16,4,2,2.7
10,1024,64,8192,16,4,2,3.8
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,1,3.0
9,1024,64,8192,1,4,2,3.0
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.5
9,1024,64,8192,16,4,2,3.0
6,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.0
9,256,64,8192,16,4,2,2.4
9,1024,64,8192,16,4,2,3.5
4,1024,64,8192,16,4,2,3.0
7,1024,64,8192,16,4,2,3.6
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.0
11,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.7
9,2048,64,256,16,4,2,2.7
9,1024,64,8192,16,4,2,3.0
5,1024,64,8192,16,4,2,2.7
12,1024,64,16384,16,4,2,2.7
9,1024,64,8192,16,2,2,2.3
9,1024,64,8192,16,4,2,3.0
9,1024,128,8192,16,4,2,3.2
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.6
9,4096,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,8,4,2,2.7
9,1024,64,8192,16,4,2,2.7
6,1024,64,2048,16,4,2,2.7
9,1024,4,8192,16,4,2,3.0
1,1024,64,8192,16,4,2,3.0
9,64,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.4
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
2,1024,64,8192,16,4,2,3.7
9,1024,64,8192,16,4,2,2.7
9,128,32,8192,16,4,2,2.7
9,1024,4096,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.7
9,1024,64,8192,16,4,2,3.5
11,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.0
7,1024,64,8192,16,4,2,3.6
9,1024,64,8192,16,4,2,2.7
12,1024,64,8192,16,4,2,2.7
9,1024,64,16384,4,4,2,2.2
9,1024,64,8192,16,4,2,2.6
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
14,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.9
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,16,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,32,8192,16,4,2,2.7
13,1024,64,8192,8,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,32,8192,16,4,2,2.7
9,1024,4,8192,16,4,2,2.7
13,1024,4,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.5
9,1024,64,16384,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.2
9,4,64,128,16,4,2,3.9
8,1024,1024,8192,16,4,2,2.7
9,1024,32,8192,16,4,2,2.1
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
15,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,1024,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
13,256,64,8192,2,4,2,2.7
8,4096,64,8192,16,4,2,3.5
10,1024,4,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
14,1024,64,8192,16,4,2,2.7
9,1024,64,8192,8,4,2,2.7
9,1024,64,8192,8,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,32,512,8192,16,4,2,2.4
9,1024,64,8192,16,4,2,2.6
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,4096,16,4,2,3.8
9,1024,64,8192,16,4,2,2.5
3,1024,64,8192,16,4,2,2.7
7,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.0
9,4,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.1
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
7,1024,256,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,4,4096,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.9
10,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,16,2,3.0
9,1024,64,64,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,2048,64,8192,16,4,2,3.0
15,1024,64,8192,16,4,2,2.5
9,1024,64,1024,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.0
9,8,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.0
15,512,64,8192,16,4,2,3.5
6,1024,64,8192,16,4,2,3.0
12,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.4
9,1024,512,8192,16,4,2,2.9
9,1024,16,8192,16,4,2,2.4
9,1024,64,16384,16,4,2,2.0
9,1024,64,8192,16,4,2,2.9
2,256,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,512,64,64,16,4,2,3.5
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,16,2.7
9,1024,64,8192,16,16,2,2.7
9,1024,64,8192,16,8,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,3.4
9,1024,64,8192,16,4,2,2.0
6,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.0
14,1024,64,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,3.5
9,1024,64,8192,16,4,2,3.3
14,1024,64,8192,16,4,2,2.0
16,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,4096,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.3
9,1024,32,8192,16,4,2,3.8
9,1024,64,256,16,4,2,2.0
9,1024,64,8192,16,4,2,3.0
9,1024,64,8192,16,4,2,2.0
7,1024,64,8192,16,4,2,2.0
9,1024,64,8192,4,4,2,2.0
9,1024,64,8192,16,2,2,2.0
9,1024,32,32768,16,4,2,2.0
9,64,64,8192,16,4,2,2.7
15,1024,512,8192,16,4,2,2.0
5,1024,64,2048,16,4,2,2.0
9,1024,1024,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.6
9,1024,64,256,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,3.4
9,1024,64,4096,16,4,2,2.0
9,1024,2048,8192,16,4,2,2.7
9,1024,64,8192,16,4,2,2.7
9,1024,64,8192,2,4,2,3.3
2,1024,1024,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
12,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
13,1024,64,8192,16,4,2,3.3
9,1024,64,8192,16,4,2,2.0
4,1024,8,8192,16,4,2,3.6
6,1024,64,1024,16,4,2,2.0
9,1024,128,8192,16,4,2,2.0
13,1024,64,8192,16,4,2,2.0
1,1024,64,8192,16,4,8,2.0
9,1024,64,1024,16,4,2,2.0
5,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,4096,8192,16,4,2,2.0
6,1024,64,8192,16,4,2,2.0
15,32,64,8192,16,4,4,2.0
9,1024,64,8192,16,4,2,2.0
8,1024,64,64,16,4,2,3.3
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.3
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.9
6,1024,64,8192,16,4,2,2.0
14,1024,64,8192,16,4,2,3.7
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
15,64,256,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,16,1,2.0
9,1024,64,1024,16,4,2,3.7
9,1024,64,8192,16,4,2,2.0
5,8,64,8192,16,2,2,2.8
9,1024,32,65536,16,4,2,2.0
9,256,64,8192,16,8,2,2.0
3,1024,64,8192,16,4,2,2.0
9,16,64,8192,16,4,2,2.0
4,1024,64,8192,16,4,2,2.3
9,1024,64,8192,8,4,2,2.0
16,1024,64,8192,16,4,2,2.0
9,256,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.0
9,1024,64,8192,16,4,2,2.6
9,1024,64,8192,16,4,2,2.0
